record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats,expense_id,expense_amount_krw
6fffeb8d806f3c4a-table1-R2,2026-01-22,ulsan-bukgu,안전총괄과,장날마당,예비군 지역대 관계자 간담회 개최에 따른 식사 제공,108000,6fffeb8d806f3c4aafcbe067347cca31a60430be95b2ce6fe2f7fbc6e5ecc777,table1:R2,,,
6fffeb8d806f3c4a-table1-R3,2026-02-04,ulsan-bukgu,안전총괄과,스타벅스 코리아 외1,재난관리평가 워원 다과 구입,82100,6fffeb8d806f3c4aafcbe067347cca31a60430be95b2ce6fe2f7fbc6e5ecc777,table1:R3,,,
6fffeb8d806f3c4a-table1-R4,2026-02-06,ulsan-bukgu,안전총괄과,이화루,설연휴 대비 안전점검 업무협의 간담회 개최에 따른 식사 제공,200000,6fffeb8d806f3c4aafcbe067347cca31a60430be95b2ce6fe2f7fbc6e5ecc777,table1:R4,,,
6fffeb8d806f3c4a-table1-R5,2026-02-23,ulsan-bukgu,안전총괄과,쿠팡,민방위 강사 면접심사용 다과 및 음료수 구입,59440,6fffeb8d806f3c4aafcbe067347cca31a60430be95b2ce6fe2f7fbc6e5ecc777,table1:R5,,,
6fffeb8d806f3c4a-table1-R6,2026-02-27,ulsan-bukgu,안전총괄과,이화루,여름철 자연재난 사전대비 유관기관 업무협의 및 간담회에 따른 식사 제공,225000,6fffeb8d806f3c4aafcbe067347cca31a60430be95b2ce6fe2f7fbc6e5ecc777,table1:R6,,,
6fffeb8d806f3c4a-table1-R7,2026-03-20,ulsan-bukgu,안전총괄과,해담은버섯전골,제2차 방범용CCTV 설치 후보지 현장 실사 관계자 간담회 개최에 따른 식사 제공,140000,6fffeb8d806f3c4aafcbe067347cca31a60430be95b2ce6fe2f7fbc6e5ecc777,table1:R7,,,
e650cdac41b499c4-table1-R2,2026-01-06,ulsan-bukgu,안전총괄과,떡만드는앙드레 북구1호점,신규공무원 시보해제 격려품 구입,36000,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table1:R2,,,
e650cdac41b499c4-table1-R3,2026-03-06,ulsan-bukgu,안전총괄과,장날마당,직원 격려 간담회 개최에 따른 식사 제공,82000,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table1:R3,,,
e650cdac41b499c4-table1-R4,2026-03-17,ulsan-bukgu,안전총괄과,-,직원 경조사비 지급,100000,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table1:R4,,,
e650cdac41b499c4-table1-R5,2026-03-18,ulsan-bukgu,안전총괄과,쿠팡,국장님실 운영 다과 구임,95930,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table1:R5,,,
e650cdac41b499c4-table1-R6,2026-03-19,ulsan-bukgu,안전총괄과,원당,현안업무 추진 직원 격려 식사 제공,60000,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table1:R6,,,
e650cdac41b499c4-table1-R7,2026-03-20,ulsan-bukgu,안전총괄과,쿠팡,국장님실 운영 다과 구입,29900,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table1:R7,,,
e650cdac41b499c4-table1-R8,2026-03-25,ulsan-bukgu,안전총괄과,떡만드는앙드레 북구1호점,신규공무원 시보해제 격려품 구입,72000,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table1:R8,,,
e650cdac41b499c4-table1-R9,2026-03-26,ulsan-bukgu,안전총괄과,정우식당,현안업무 추진 직원 격려 식사 제공,225000,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table1:R9,,,
e650cdac41b499c4-table1-R10,2026-03-31,ulsan-bukgu,안전총괄과,가리명사,현안업무 추진 직원 격려 식사 제공,102300,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table1:R10,,,
e650cdac41b499c4-table2-R2,2026-01-23,ulsan-bukgu,안전총괄과,이화루,교통안전 업무추진 간담회 개최에 따른 식사 제공,187000,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table2:R2,,,
e650cdac41b499c4-table2-R3,2026-02-12,ulsan-bukgu,안전총괄과,상안가든,자전거 이용 활성화 및 시설물정비 관련 간담회 개최,108000,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table2:R3,,,
e650cdac41b499c4-table2-R4,2026-03-11,ulsan-bukgu,안전총괄과,상안가든,자연재난 유관기관과의 업무추진 간담회 참석자 식사 제공,200000,e650cdac41b499c4da28276d5643900c40ca8a082cc17ec0e099d751d208dfaa,table2:R4,,,
f2453a76b051da3b-table1-R2,2026-02-12,ulsan-bukgu,회계과,장날마당,청사청소용역근로자와의 간담회개최,250000,f2453a76b051da3b90584a30a825b6aca38659a1fba857fbdc1dc4db7be5b819,table1:R2,,,
